오류도서관,서울특별시 구로구 경인로19길 29-4,37.49722308,126.8423228,070-4906-0554,http://lib.guro.go.kr,토+일+공휴일,9:00,21:00,0:00,0:00,0:00,0:00,1500,0,0,72
옥과공공도서관,전라남도 곡성군 옥과면 리문4길 16,35.27454303,127.1355561,061-363-1078,https://www.gokseong.go.kr/library/,월+법정공휴일(일요일제외),9:00,22:00,9:00,22:00,9:00,22:00,48747,5,14,138
삼송작은도서관,경기도 고양시 덕양구 삼송로 180(삼송동),37.653145,126.893909,02-381-9095,,일+첫째 주 월+첫째 주 토+셋째 주 토+다섯째 주 토+법정공휴일,9:00,18:00,10:00,14:00,0:00,0:00,12597,5,14,0
신원도서관,경기도 고양시 덕양구 신원2로 24(신원동),37.666383,126.886359,031-8075-9340,https://www.goyanglib.or.kr/MO/index.do,두 번째 월+네 번째 월+법정공휴일(일요일 제외),7:00,23:00,7:00,23:00,7:00,23:00,79783,7,14,170
아람누리도서관,경기도 고양시 일산동구 중앙로 1286(마두동),37.661486,126.774456,031-8075-9038,https://www.goyanglib.or.kr/MF/index.do,첫 번째 월+세 번째 월+법정공휴일(일요일 제외),9:00,22:00,9:00,18:00,9:00,18:00,187873,7,14,0
원당도서관,경기도 고양시 덕양구 호국로790번길 87(성사동),37.65465084,126.840652,031-8075-9260,https://www.goyanglib.or.kr/MC/index.do,첫 번째 월+세 번째 월+법정공휴일(일요일 제외),9:00,18:00,9:00,18:00,9:00,18:00,74723,7,14,0
일산도서관,경기도 고양시 일산서구 고양대로 586-65(일산동),37.68511428,126.764226,031-8075-9367,https://www.goyanglib.or.kr/MU/index.do,첫 번째 월+세 번째 월+법정공휴일(일요일 제외),9:00,22:00,9:00,18:00,9:00,18:00,41023,7,14,0
주엽어린이도서관,경기도 고양시 일산서구 주엽로 104(주엽동),37.668464,126.756504,031-8075-9168,https://www.goyanglib.or.kr/MG/index.do,두 번째 월+네 번째 월+법정공휴일(일요일 제외),9:00,18:00,9:00,18:00,9:00,18:00,121487,7,14,0
탄현작은도서관,"경기도 고양시 일산서구 일현로 140(탄현동, 큰마을대림,현대아파트)",37.70014661,126.7655482,031-915-8875,https://www.instagram.com/tanhyun_slibrary/,월+일+법정공휴일,9:00,18:00,9:00,18:00,0:00,0:00,20757,5,14,0
풍동도서관,경기도 고양시 일산동구 숲속마을로 108(풍동),37.67072982,126.7971233,031-8075-9148,https://www.goyanglib.or.kr/ML/index.do,첫 번째 월+세 번째 월+법정공휴일(일요일 제외),9:00,22:00,9:00,18:00,9:00,18:00,88651,7,14,0
한뫼도서관,경기도 고양시 일산서구 탄중로 284(일산동),37.693557,126.776259,031-8075-9115,https://www.goyanglib.or.kr/MK/index.do,두 번째 월+네 번째 월+법정공휴일(일요일 제외),7:00,23:00,7:00,23:00,7:00,23:00,132236,7,14,134
밤골작은도서관,부산광역시 연제구 금련로 24번길33(연산동),35.1720557,129.0944725,051-665-4513,,매주 월+국가지정공휴일,10:00,20:00,10:00,18:00,10:00,14:00,12046,5,14,33
안성시 보개도서관,경기도 안성시 보개면 종합운동장로 205,37.01504947,127.3224978,031-678-5330,http://www.anseong.go.kr/library,1)매주금요일 2)국가지정공휴일,9:00,20:00,9:00,18:00,0:00,23:59,82940,10,14,216
달내작은도서관,서울특별시 노원구 초안산로5길 28,37.63251005,127.0507812,02-2116-2449,www.nowonlib.kr,법정공휴일+일,9:00,18:00,10:00,13:00,0:00,0:00,12264,7,14,18
도란도란작은도서관,서울특별시 노원구 동일로186길 3-24,37.62477828,127.0737488,02-2116-2509,www.nowonlib.kr,법정공휴일+일,9:00,18:00,10:00,13:00,0:00,0:00,13870,7,14,18
책이랑친구랑작은도서관,서울특별시 노원구 노원로1길 68,37.62128685,127.083378,02-2116-2539,www.nowonlib.kr,법정공휴일+일,9:00,18:00,10:00,13:00,0:00,0:00,16932,7,14,8
가재울작은도서관,서울특별시 노원구 노원로 261,37.64056069,127.0725588,070-4226-5064,www.nowonlib.kr,법정공휴일+일,9:00,18:00,10:00,13:00,0:00,0:00,18182,7,14,15
열린작은도서관,서울특별시 노원구 공릉로55길 88,37.63204371,127.067951,02-2116-2609,www.nowonlib.kr,법정공휴일+일,9:00,18:00,10:00,13:00,0:00,0:00,13387,7,14,4
책누리작은도서관,서울특별시 노원구 중계로 143,37.64780319,127.0802848,02-2116-2629,www.nowonlib.kr,법정공휴일+일,9:00,18:00,10:00,13:00,0:00,0:00,15062,7,14,25
책사랑북카페,서울특별시 노원구 한글비석로 279,37.65254785,127.077475,02-2116-2659,www.nowonlib.kr,법정공휴일+일,9:00,18:00,10:00,13:00,0:00,0:00,18388,7,14,46
하늘작은도서관,서울특별시 노원구 노원로 17길 56,37.64213069,127.0687306,02-2116-2689,www.nowonlib.kr,법정공휴일+일,9:00,18:00,10:00,13:00,0:00,0:00,16898,7,14,38
달서가족문화도서관,대구광역시 달서구 조암남로 137(대천동),35.81748784,128.5191878,053-667-4970,https://library.daegu.go.kr/dalseolib/index.do,월+법정공휴일,9:00,20:00,9:00,17:00,9:00,17:00,78559,10,15,306
달서영어도서관,대구광역시 달서구 중흥로6길 10,35.83126387,128.555219,053-667-4950,https://library.daegu.go.kr/dalseolib/html.do?menu_idx=45,금+법정공휴일,9:00,20:00,9:00,17:00,9:00,17:00,38808,10,15,29
행정정보문고센터,대구광역시 달서구 학산로 45 (월성동 281),35.82991428,128.5328409,053-667-4815,http://library.daegu.go.kr/dalseolib,토+일+법정공휴일,9:00,18:00,0:00,0:00,0:00,0:00,20698,5,15,7
죽전동작은도서관,대구광역시 달서구 죽전1길 176,35.85756669,128.538972,053-667-4214,,토+일+법정공휴일,9:00,18:00,0:00,0:00,0:00,0:00,9163,5,15,12
이곡2동도서실,대구광역시 달서구 계대동문로 77 (이곡동),35.85575471,128.5007758,053-667-4368,,토+일+법정공휴일,9:00,18:00,0:00,0:00,0:00,0:00,30314,5,15,30
용산1동작은도서관,대구광역시 달서구 용산로 212-7 (용산동 934-6),35.85663686,128.5312265,053-667-4279,,토+일+법정공휴일,10:00,17:00,0:00,0:00,0:00,0:00,23924,5,15,12
장기동작은도서관,대구광역시 달서구 장기로 277 (장기동 817-2),35.84332056,128.5299748,053-667-4244,,토+일+법정공휴일,9:00,16:00,0:00,0:00,0:00,0:00,19403,5,15,10
학산작은도서관,"대구광역시 달서구 학산로 140(본동, 달서구노인회 지회)",35.83328112,128.5418069,053-721-8970,http://library.daegu.go.kr/dalseolib,토+일+법정공휴일,9:00,17:00,0:00,0:00,0:00,0:00,10197,5,15,22
의령도서관,경상남도 의령군 의령읍 의병로25길 9-8,35.31971132,128.2667283,055-572-0941,http://urlib.gne.go.kr/,"매주월요일, 국가지정공휴일",9:00,18:00,9:00,18:00,9:00,18:00,105858,10,14,267
충남도서관,충청남도 홍성군 홍북읍 도청대로 577,36.655915,126.669674,041-635-8000,library.chungnam.go.kr,월+법정공휴일+국가지정임시휴일,9:00,22:00,9:00,18:00,0:00,0:00,259304,7,15,811
무안군공공도서관,전라남도 무안군 해제면 현해로 1695-6,35.10991837,126.293846,061-450-5465,https://www.muan.go.kr/lib,매주 월요일+법정공휴일,9:00,22:00,9:00,22:00,0:00,0:00,63666,5,14,150
거창군립한마음도서관,경상남도 거창군 거창읍 거열로6길 11,35.68919431,127.9036764,055-940-8470,https://library.geochang.go.kr,"매주 금요일, 법정공휴일",9:00,22:00,9:00,22:00,9:00,18:00,113806,5,14,439
강북문화정보도서관,서울특별시 강북구 오현로 145 (번동),37.625174,127.0360816,02-944-3100,http://www.gblib.or.kr/gangbuk/index.do,매월둘째넷째월요일+정부지정공휴일,7:00,22:00,7:00,22:00,0:00,0:00,218149,5,14,466
강북청소년문화정보도서관,서울특별시 강북구 삼양로54길 68 (미아동),37.62308028,127.0215541,02-944-3140,http://www.gblib.or.kr/youth/index.do,매월둘째넷째월요일+정부지정공휴일,7:00,22:00,7:00,22:00,0:00,0:00,45293,5,14,164
솔샘문화정보도서관,서울특별시 강북구 솔샘로 177 (미아동),37.62047594,127.012452,02-944-3150,http://www.gblib.or.kr/solsem/index.do,매월첫째셋째월요일+정부지정공휴일,7:00,22:00,7:00,22:00,0:00,0:00,53732,5,14,194
송중문화정보도서관,서울특별시 강북구 도봉로20나길 6 (미아동),37.618342,127.0299392,02-944-3160,http://www.gblib.or.kr/songjung/index.do,매월첫째셋째월요일+정부지정공휴일,7:00,22:00,7:00,22:00,0:00,0:00,26465,5,14,83
해맞이작은도서관,부산광역시 연제구 해맞이로 43번길 36,35.17937101,129.066573,051-665-4518,,매주 월+국가지정공휴일,10:00,19:00,10:00,14:00,10:00,14:00,11372,5,14,28
이아이야작은도서관,증산서길 63-6,37.58251157,126.9052593,,,"토, 일, 법정공휴일",9:00,18:00,9:00,18:00,0:00,0:00,1580,0,0,20
배산작은도서관,부산광역시 연제구 배산북로8(연산동),35.17509425,129.0933137,051-665-4508,,매주 월+국가지정공휴일,10:00,20:00,10:00,18:00,10:00,14:00,17405,5,14,35
토곡어린이작은도서관,부산광역시 연제구 고분로241번길 26(연산동) 2층,35.18575516,129.1086779,051-665-5527,,매주 일+국가지정공휴일,9:00,18:00,9:00,17:00,0:00,0:00,3502,5,14,43
광천공공도서관,충청남도 홍성군 광천읍 광천로 342,36.50459493,126.6254772,041-630-9573,https://www.hongseong.go.kr/gclib/index.do,월+공휴일(일요일 제외+일요일이 공휴일과 겹치는 경우 휴관),9:00,21:00,9:00,18:00,0:00,0:00,110470,6,14,200
한울작은도서관,충청남도 홍성군 홍북읍 홍예로 213,36.64753908,126.6831437,041-632-5111,,토+일+공휴일,9:00,18:00,0:00,0:00,0:00,0:00,11071,5,7,42
드림작은도서관,대구광역시 달성군 구지면 창리서로 57,35.65934347,128.4072364,053-615-1318,,일+공휴일,10:00,21:00,10:00,21:00,0:00,23:59,3400,5,14,25
양인서원,"대구광역시 달성군 옥포읍 돌미상업로 1길 11, 401호",35.78164406,128.4408421,,,일+공휴일,11:00,19:00,11:00,17:00,0:00,23:59,2000,5,7,8
죽곡휴먼시아 1단지 작은도서관,대구광역시 달성군 다사읍 대실역북로1길6,35.85950068,128.4660811,053-592-1539,,토+일+공휴일,10:00,17:00,0:00,23:59,0:00,23:59,3174,5,14,15
에코폴리스 동화 IWISH 2차 작은도서관,대구광역시 달성군 다사읍 서재로7길 23,35.86809504,128.4906389,053-587-9966,,월+화+목+금+일+공휴일,15:00,17:00,10:00,12:00,0:00,23:59,3030,2,14,15
꿈꾸는 고래,대구광역시 달성군 옥포읍 돌미로36,35.77897837,128.4381784,,blog.naver.com/dreamingwhales,일+월+공휴일,13:00,17:00,13:00,17:00,0:00,23:59,2297,5,7,15
테크노폴리스 LH천년나무 1단지 작은도서관,대구광역시 달성군 현풍읍 테크노북로2길 10,35.69154376,128.4497157,053-616-5013,,월+수+목+금+토+일+공휴일,10:00,16:00,0:00,23:59,0:00,23:59,1086,5,14,24
LH행복나무 작은도서관,대구광역시 달성군 현풍읍 테크노북로4길 27,35.69479222,128.4563332,053-611-2940,,토+일+공휴일,9:00,18:00,9:00,18:00,0:00,23:59,2260,5,14,36
SF영어도서관,대구광역시 달성군 현풍읍 테크노중앙대로 243,35.69213903,128.4573905,,,휴관,0:00,23:59,0:00,23:59,0:00,23:59,2000,5,14,44
새싹 도서관,대구광역시 달성군 구지면 국가산단대로 64길 63,35.66993466,128.4134921,,,공휴일,9:00,18:00,9:00,18:00,0:00,23:59,4600,5,14,20
LH바람 작은도서관,대구광역시 달성군 옥포읍 돌미로 51,35.78007071,128.4396678,,,일+공휴일,13:00,18:00,10:00,15:00,0:00,23:59,2340,5,14,30
우리동네도서관,대구광역시 달성군 구지면 창리서로57,35.65934354,128.4072381,053-616-7140,blog.naver.com/yjek0101yj,일+공휴일,13:00,19:00,13:00,19:00,0:00,23:59,2076,5,14,50
풍경채센트럴 작은도서관,대구광역시 달성군 유가읍 테크노대로 165,35.69135244,128.464365,053-615-7794,,월+화+목요일+금+일+공휴일,14:00,17:00,0:00,23:59,0:00,23:59,3000,5,14,20
휴포레죽곡 작은도서관,대구광역시 달성군 다사읍 달구벌대로 174길 50,35.85948432,128.4591061,053-584-4566,,휴관,0:00,23:59,0:00,23:59,0:00,23:59,1015,5,14,15
르상트레빌 작은도서관,대구광역시 달성군 옥포읍 금계길 12,35.78599949,128.4475673,053-611-0902,,화+목+토+일+공휴일,14:00,17:00,0:00,23:59,0:00,23:59,1751,5,14,34
LH무지개작은도서관,대구광역시 달성군 현풍읍 테크노북로2길 30,35.69115192,128.4517938,053-611-6690,,토+일+공휴일,10:00,17:00,0:00,23:59,0:00,23:59,2087,5,14,24
용흥 작은도서관,제주특별자치도 서귀포시 용흥로 55(대천동),33.25145567,126.4824083,064-739-3669,https://www.smalllibrary.org/main/index,국가지정공휴일(일요일포함)+매주금요일,14:00,18:00,10:00,14:00,0:00,0:00,5512,3,14,25
그레이스영어작은도서관,제주특별자치도 서귀포시 천제연로 103-15(색달동),33.25588446,126.4164311,064-739-9482,https://www.smalllibrary.org/main/index,1월1일+설날+추석+매주일요일,10:00,18:00,10:00,14:00,10:00,14:00,2700,3,7,18
제주국제평화센터작은도서관,제주특별자치도 서귀포시 중문관광로 227-24,33.24438838,126.4220223,064-735-6551,https://www.smalllibrary.org/main/index,1월1일+설날+추석+둘째주월요일+넷째주월요일,9:00,18:00,9:00,18:00,9:00,18:00,2000,0,0,70
LH강정작은도서관,제주특별자치도 서귀포시 대청로 25번길9 강정LH아파트,33.25343367,126.502245,064-739-3663,https://www.smalllibrary.org/main/index,국가지정공휴일(일요일포함)+매주토요일,10:00,17:00,0:00,0:00,0:00,0:00,2281,3,14,18
서귀포점자도서관,제주특별자치도 서귀포시 월평로 10,33.24413745,126.4593733,064-738-5665,,국가지정공휴일(일요일포함)+매주토요일,9:00,18:00,0:00,0:00,0:00,0:00,3196,3,7,11
우당도서관,제주특별자치도 제주시 사라봉동길 30,33.51486981,126.547868,064-728-1503,http://lib.jeju.go.kr/,월요일+1월1일+설연휴+추석연휴+12월31일,8:00,23:00,8:00,23:00,8:00,23:00,291057,5,15,1290
제주시기적의도서관,제주특별자치도 제주시 동광로 12길19,33.50176496,126.5355283,064-728-1504,http://lib.jeju.go.kr/,월요일+1월1일+설연휴+추석연휴+12월31일,9:00,18:00,9:00,18:00,9:00,18:00,63272,5,15,150
조천읍도서관,제주특별자치도 제주시 조천읍 일주동로 1189,33.53770537,126.6676186,064-728-1505,http://lib.jeju.go.kr/,금요일+1월1일+설연휴+추석연휴+12월31일,8:00,22:00,8:00,22:00,9:00,18:00,73725,5,15,160
샘터꿈의도서관,부산광역시 남구 조각공원로27번길 12(대연동),35.1295489,129.1006546,051-628-6009,,월+일+공휴일,14:00,18:00,14:00,18:00,0:00,0:00,16800,3,7,30
어린이생태학습도서관,광주광역시 서구 풍암공원로 8,35.12979872,126.8818583,062-350-4584,https://www.seogu.gwangju.kr/library,둘째 주 월+넷째 주 월+법정공휴일,9:00,18:00,9:00,17:00,0:00,0:00,56649,5,15,200
상록도서관,광주광역시 서구 상무대로1171번길 11,35.155229,126.888954,062-350-4591,https://www.seogu.gwangju.kr/library,둘째 주 월+넷째 주 월+법정공휴일,9:00,22:00,9:00,22:00,0:00,0:00,53732,5,15,238
문화정보도서관,광주광역시 남구 봉선로 208,35.122033,126.9174046,062-607-2522,http://lib.namgu.gwangju.kr,둘째 주 월+넷째 주 월+법정공휴일,9:00,18:00,9:00,17:00,0:00,0:00,96947,5,15,279
푸른길도서관,광주광역시 남구 금당로 140,35.129256,126.8952049,062-607-2534,http://lib.namgu.gwangju.kr,월+법정공휴일,9:00,22:00,9:00,17:00,0:00,0:00,49667,5,15,170
청소년도서관,광주광역시 남구 제석로 100,35.12337076,126.9077424,062-607-2543,http://lib.namgu.gwangju.kr,첫째 주 월+셋째 주 월+법정공휴일,9:00,22:00,9:00,17:00,0:00,0:00,47337,5,15,218
일곡도서관,광주광역시 북구 일곡로 55,35.207934,126.8954456,062-410-6892,https://lib.bukgu.gwangju.kr,첫째 주 월+셋째 주 월+법정공휴일,9:00,18:00,9:00,17:00,0:00,0:00,157748,5,15,934
운암도서관,광주광역시 북구 북문대로 118,35.18028011,126.8752222,062-410-6960,https://lib.bukgu.gwangju.kr,둘째 주 월+넷째 주 월+법정공휴일,9:00,18:00,9:00,17:00,0:00,0:00,99573,5,15,422
해와별작은도서관,대구광역시 달서구 죽전길 81(죽전동),35.8554074,128.5401088,053-259-0045,,토+일+법정공휴일,13:00,17:00,0:00,0:00,0:00,0:00,2000,0,0,8
월배삼정그린코아포레스트작은도서관,"대구광역시 달서구 조암남로32길 40 (대천동, 월배삼정그린코아포레스트)",35.81927494,128.5151072,053-635-7200,,토+일+법정공휴일,14:00,16:00,0:00,0:00,0:00,0:00,2000,0,0,40
호정작은도서관,"대구광역시 달서구 갈밭남로 17(대곡동, 대구대곡수목원호정포레스트)",35.79926113,128.5305335,053-635-7336,,토+일+법정공휴일,9:00,17:00,0:00,0:00,0:00,0:00,1577,0,0,24
꿈나무도서관,"서울특별시 구로구 구로동로26길 54, 2층 (구로구시설관리공단)",37.48987838,126.8865593,02-860-1623,http://lib.guro.go.kr,화+공휴일,10:00,19:00,10:00,17:00,0:00,0:00,91625,5,14,87
꿈마을도서관,서울특별시 구로구 디지털로27다길 65 (2층),37.487167,126.890156,02-830-5807,http://lib.guro.go.kr,월+공휴일,9:00,22:00,9:00,17:00,0:00,0:00,43167,5,14,113
구로구립온누리도서관,"서울특별시 구로구 구로중앙로27나길 9, 4층 (온누리관)",37.49746124,126.8865524,02-858-9080,http://lib.guro.go.kr,화+공휴일,9:00,22:00,9:00,22:00,0:00,0:00,36791,5,14,68
개봉어린이도서관,서울특별시 구로구 경인로 318-15,37.496705,126.855912,02-2066-1695,http://lib.guro.go.kr,월+공휴일,10:00,19:00,10:00,17:00,0:00,0:00,43370,5,14,77
하늘도서관,서울특별시 구로구 구로동로13길 68,37.48737567,126.8813483,02-864-9585,http://lib.guro.go.kr,화+공휴일,9:00,22:00,9:00,17:00,0:00,0:00,38769,5,14,105
개봉도서관,서울특별시 구로구 개봉로16길 30-11,37.48952311,126.8579748,02-2689-1695,http://lib.guro.go.kr,화+공휴일,9:00,22:00,9:00,22:00,0:00,0:00,30688,5,14,74
글마루한옥어린이도서관,서울특별시 구로구 고척로27바길 7,37.50691506,126.845627,02-2615-8200,http://lib.guro.go.kr,화+공휴일,10:00,19:00,10:00,17:00,0:00,0:00,38113,5,14,60
궁동어린이도서관,서울특별시 구로구 오리로 1352,37.502239,126.8292614,02-2060-8229,http://lib.guro.go.kr,화+공휴일,10:00,19:00,10:00,17:00,0:00,0:00,22164,5,14,150
중동작은도서관,전라북도 군산시 서래안2길 22,35.9833145,126.7264798,063-454-5667,http://lib.gunsan.go.kr,매주 일요일 및 국가지정 공휴일,9:00,18:00,9:00,18:00,0:00,0:00,3653,5,14,15
개정작은도서관,전라북도 군산시 번영로 329,35.96408024,126.7532056,063-454-5668,http://lib.gunsan.go.kr,매주 일요일 및 국가지정 공휴일,9:00,18:00,9:00,18:00,0:00,0:00,4912,5,14,244
예담작은도서관,"광주광역시 서구 화운로 106-1길, 2층",35.152237,126.884575,032-366-8656,,토+일+국가지정 공휴일,10:00,18:00,0:00,0:00,0:00,0:00,1200,3,7,12
예일작은도서관,광주광역시 서구 대남대로 479,35.15227497,126.8845512,070-7206-9014,,토 일+국가지정 공휴일,9:00,18:00,9:00,18:00,9:00,18:00,6000,10,7,12
오색종이신나는작은도서관,광주광역시 서구 금부로 95번길 7,35.1404096,126.8591632,062-228-0103,,일+국가지정 공휴일,9:30,18:00,9:30,18:00,9:30,18:00,2500,5,10,12
온가족그림책작은도서관,광주광역시 서구 상무평화로 62,35.14779088,126.8456122,062-449-0142,,토+일+국가지정 공휴일,14:00,20:00,0:00,0:00,0:00,0:00,6100,0,0,8
우리들의쉼터작은도서관,광주광역시 서구 운천로113번길 7-1,35.14228835,126.856839,062-367-3927,,일+국가지정 공휴일,10:00,18:00,10:00,18:00,10:00,18:00,20000,3,7,20
움터작은도서관,광주광역시 서구 화개중앙로 114번길 16,35.1274271,126.8530642,062-384-5656,,국가지정 공휴일,9:00,20:00,9:00,20:00,0:00,0:00,3100,3,7,70
월광교회작은도서관,광주광역시 서구 염화로31번길 7,35.13683223,126.871952,062-375-4664,,월+국가지정 공휴일,10:00,18:00,10:00,18:00,10:00,18:00,26747,0,0,47
유니버시아드힐스테이트1단지작은도서관,광주광역시 서구 화운로 94(화정동),35.1483372,126.8806458,062-369-9413,,국가지정 공휴일,13:00,18:00,10:00,17:00,0:00,0:00,1500,3,7,38
수목원제일풍경채작은도서관,"대구광역시 달서구 갈밭남로 12 (대곡동, 수목원제일풍경채)",35.79879724,128.5314819,053-643-0661,,일+법정공휴일,9:00,18:00,14:00,18:00,0:00,0:00,5248,0,0,30
천년나무행복작은도서관,"대구광역시 달서구 갈밭로 33 (대곡동, 대곡LH천년나무1단지)",35.80243205,128.528895,070-4238-9008,,토+일+법정공휴일,13:00,18:00,0:00,0:00,0:00,0:00,4000,0,0,40
꿈다락작은도서관,"대구광역시 달서구 학산로7길 39(월성동, 월성종합사회복지관)",35.83156785,128.5298746,053-634-4113,,토+일+법정공휴일,10:00,18:00,0:00,0:00,0:00,0:00,2380,0,0,0
풍경그린작은도서관,"대구광역시 달서구 갈밭남로 64 (대곡동, 수목원풍경그린)",35.80153911,128.5351292,053-633-0924,,토+일+법정공휴일,14:00,17:00,0:00,0:00,0:00,0:00,2700,0,0,10
화랑도서관,서울특별시 노원구 노원로1나길 10,37.62151981,127.083006,02-973-1318,www.gycenter.or.kr/,법정공휴일+월,9:00,22:00,9:00,21:00,0:00,0:00,36761,7,14,140
한내도서관,서울특별시 노원구 마들로 86,37.62358838,127.0687815,02-979-7420,www.nowonlib.kr,법정공휴일+일,9:00,18:00,9:00,17:00,0:00,0:00,14853,7,14,120
향기나무도서관,서울특별시 노원구 마들로 86,37.62358838,127.0687815,02-2116-4448,www.nowonlib.kr,법정공휴일+일,9:00,18:00,9:00,17:00,0:00,0:00,12690,7,14,140
공릉도서관,서울특별시 노원구 마들로 86,37.62358838,127.0687815,02-976-3820,www.nowonlib.kr,법정공휴일+일,9:00,18:00,9:00,17:00,0:00,0:00,20429,7,14,112
월계어린이도서관,서울특별시 노원구 마들로 86,37.62358838,127.0687815,070-4238-5148,www.nowonlib.kr,법정공휴일+일,9:00,18:00,9:00,17:00,0:00,0:00,14736,7,14,80
꿈꾸는작은도서관,서울특별시 노원구 석계로 59,37.61999132,127.0628836,02-2116-2419,www.nowonlib.kr,법정공휴일+일,9:00,18:00,10:00,13:00,0:00,0:00,15659,7,14,14
(신례1리)예촌작은도서관,제주특별자치도 서귀포시 남원읍 신례중앙로 37,33.28797397,126.6269956,064-767-5200,https://www.smalllibrary.org/main/index,국가지정공휴일(일요일포함)+매주수요일,14:00,18:00,10:00,14:00,0:00,0:00,7002,5,14,29
(세화2리)갯머리작은도서관,제주특별자치도 서귀포시 표선면 일주동로 6276,33.30704179,126.8012247,064-787-3420,https://www.smalllibrary.org/main/index,국가지정공휴일(일요일제외)+매주월요일+매주토요일,15:00,19:00,0:00,0:00,0:00,0:00,5719,3,14,20
온평 열운이작은도서관,제주특별자치도 서귀포시 성산읍 온평애향로 23번길 6,33.4081246,126.9001727,070-8147-6514,https://www.smalllibrary.org/main/index,국가지정공휴일(일요일포함)+매주월요일,13:00,17:00,13:00,17:00,0:00,0:00,5339,5,15,28
용흥 작은도서관,제주특별자치도 서귀포시 용흥로 55(대천동),33.25145567,126.4824083,064-739-3669,https://www.smalllibrary.org/main/index,국가지정공휴일(일요일포함)+매주금요일,14:00,18:00,10:00,14:00,0:00,0:00,5512,3,14,25
그레이스영어작은도서관,제주특별자치도 서귀포시 천제연로 103-15(색달동),33.25588446,126.4164311,064-739-9482,https://www.smalllibrary.org/main/index,1월1일+설날+추석+매주일요일,10:00,18:00,10:00,14:00,10:00,14:00,2700,3,7,18
제주국제평화센터작은도서관,제주특별자치도 서귀포시 중문관광로 227-24,33.24438838,126.4220223,064-735-6551,https://www.smalllibrary.org/main/index,1월1일+설날+추석+둘째주월요일+넷째주월요일,9:00,18:00,9:00,18:00,9:00,18:00,2000,0,0,70
LH강정작은도서관,제주특별자치도 서귀포시 대청로 25번길9 강정LH아파트,33.25343367,126.502245,064-739-3663,https://www.smalllibrary.org/main/index,국가지정공휴일(일요일포함)+매주토요일,10:00,17:00,0:00,0:00,0:00,0:00,2281,3,14,18
서귀포점자도서관,제주특별자치도 서귀포시 월평로 10,33.24413745,126.4593733,064-738-5665,,국가지정공휴일(일요일포함)+매주토요일,9:00,18:00,0:00,0:00,0:00,0:00,3196,3,7,11
인천광역시교육청 주안도서관,인천광역시 미추홀구 구월남로 27,37.45550009,126.6928788,032-450-9100,https://lib.ice.go.kr/juan,매주목요일,6:00,22:00,6:00,22:00,6:00,22:00,244681,10,15,835
울주도서관,울산광역시 울주군 언양읍 언양로 109,35.558438,129.137733,052-255-8161,https://www.usul.or.kr/,매주월요일+법정공휴일,9:00,18:00,9:00,18:00,0:00,0:00,265318,5,14,566
울산남부도서관,울산광역시 남구 거마로 13번길 6,35.535916,129.294908,052-259-7532,https://www.usnl.or.kr/,매주월요일+법정공휴일,9:00,18:00,9:00,18:00,0:00,0:00,302467,5,14,946
신추산작은도서관,"마산합포구 문신길 169(오동동), 신추산아파트상가 4층",35.2069852,128.5699293,055-245-5035,https://blog.naver.com/scsslibrary,일+국가지정 공휴일,9:00,18:00,9:00,18:00,0:00,0:00,2847,5,14,21
경상북도교육청상주도서관,경상북도 상주시 상서문1길 127,36.41231747,128.1585556,054-530-6300,www.gbelib.kr/sj,둘째 주 월+넷째 주 월,9:00,19:00,9:00,17:00,9:00,17:00,208781,5,14,1208
경상북도교육청 울릉도서관,경상북도 울릉군 울릉읍 봉래길 128-10,37.4960959,130.903963,054-791-2294,http://www.gbelib.kr/ul,매주 월요일,9:00,18:00,9:00,17:00,0:00,0:00,83626,10,14,60
하남시미사도서관,경기도 하남시 아리수로 545,37.56761783,127.187303,031-790-6884,https://www.hanamlib.go.kr/mslib/index.do,매주 화요일,9:00,22:00,9:00,18:00,0:00,0:00,128736,5,14,813
하남시나룰도서관,경기도 하남시 덕풍북로 180,37.553377,127.208438,031-790-6887,https://www.hanamlib.go.kr/nalib/index.do,매주 월요일,8:00,23:00,8:00,23:00,0:00,0:00,207167,5,14,598
하남시위례도서관,경기도 하남시 위례대로 230,37.48216726,127.1483507,031-790-6036,https://www.hanamlib.go.kr/wilib/index.do,매주 목요일,9:00,22:00,9:00,18:00,0:00,0:00,46093,5,14,392
하남시신장도서관,경기도 하남시 하남대로 740,37.53787572,127.2143391,031-790-6945,https://www.hanamlib.go.kr/silib/index.do,매주 수요일,8:00,23:00,8:00,23:00,0:00,0:00,163904,0,0,400
하남시세미도서관,경기도 하남시 세미로1길 15,37.543444,127.194092,031-790-6804,https://www.hanamlib.go.kr/selib/index.do,매주 금요일,9:00,22:00,9:00,18:00,0:00,0:00,30490,5,14,209
하남시디지털도서관,경기도 하남시 미사강변한강로 290-2,37.563065,127.197009,031-790-6811,https://www.hanamlib.go.kr/dilib/index.do,매주 금요일,8:00,23:00,8:00,23:00,0:00,0:00,0,5,14,400
하남시덕풍도서관,경기도 하남시 역말로 14,37.533514,127.200579,031-790-6959,https://www.hanamlib.go.kr/dulib/index.do,매주 일요일,9:00,22:00,9:00,22:00,0:00,0:00,24906,5,14,170
하남시일가도서관,경기도 하남시 미사강변남로 10,37.55861863,127.1833236,031-5182-1046,https://www.hanamlib.go.kr/iglib/index.do,매주 일요일,9:00,18:00,9:00,18:00,0:00,0:00,25043,5,14,110
