을지3구역 지하상가,서울특별시 중구 을지로 지하131,37.56644531,126.9940776,06:00~24:00,장애인화장실+남자화장실+여자화장실,여자화장실
을지4구역A 지하상가,서울특별시 중구 을지로 지하218,37.56641127,127.0055531,06:00~24:00,남자화장실+여자화장실,여자화장실
을지4구역B 지하상가,서울특별시 중구 을지로 지하218,37.56641127,127.0055531,06:00~24:00,장애인화장실+남자화장실+여자화장실,여자화장실
인현 지하상가,서울특별시 중구 마른내로 지하70,37.56428002,126.9957527,06:00~24:00,남자화장실+여자화장실,여자화장실
신당A 지하상가,서울특별시 중구 마장로 87,37.56849445,127.0193574,06:00~24:00,남자화장실+여자화장실,없음
신당B 지하상가,서울특별시 중구 마장로 87,37.56849445,127.0193574,06:00~24:00,장애인화장실+남자화장실+여자화장실,없음
신당C 지하상가,서울특별시 중구 마장로 87,37.56849445,127.0193574,06:00~24:00,남자화장실+여자화장실,없음
청계5가 지하상가,서울특별시 중구 동호로 지하384,37.56896427,127.0020909,00:00~24:00,남자화장실+여자화장실,여자화장실
청계6가 지하상가,서울특별시 중구 장충단로 지하280,37.56919689,127.0096807,00:00~24:00,남자화장실+여자화장실,여자화장실
회현지하상가,서울특별시 중구 소공로 지하58,37.56066688,126.9818478,05:00~24:00,장애인화장실+남자화장실+여자화장실,남자화장실+여자화장실
남대문지하상가,서울특별시 중구 남대문로 지하14,37.56101255,126.9779181,05:00~24:00,남자화장실+여자화장실,없음
장위뉴타워 개방화장실,"서울특별시 성북구 화랑로 248, 장위뉴타워 (석관동)",37.6104055,127.0569062,24시간,없음,없음
신길9구역공원,"서울특별시 영등포구 영등포로 348, SK 신길동 주유소 (신길동)",37.51525021,126.916967,상시,여자화장실+남자화장실,여자화장실
황학동주민센터,"서울특별시 중구 난계로11길 52, 황학동주민센터 (황학동)",37.56742273,127.0213823,6:00~21:00,없음,여자화장실
회현동주민센터,"서울특별시 중구 퇴계로8길 46, 회현동주민센터 (회현동1가)",37.55728611,126.9793555,"평일 7:00~20:00, 토요일 8:00~17:00",없음,여자화장실
시네마빌딩 화장실,"서울특별시 성북구 아리랑로12길 4, 시네마빌딩 (돈암동)",37.59915583,127.0147745,09:00~18:00,없음,없음
영롱이갈대야구장 옆 제방,서울특별시 영등포구 노들로 56(양화동),37.54573951,126.8863098,24시간,남자화장실+여자화장실+장애인화장실,없음
안암지구대,"서울특별시 성북구 지봉로21길 45, 안암지구대 (보문동3가)",37.58672153,127.0165984,24시간,없음,없음
선유도역,서울특별시 영등포구 양평로 지하124  (양평동5가,37.53813152,126.8934205,05~24,장애인화장실+남자화장실+여자화장실,남자화장실+여자화장실
당산역(1),서울특별시 영등포구 양평로 지하40  (당산동6가),37.53374059,126.9021715,05~24,장애인화장실+남자화장실+여자화장실,여자화장실
당산역(2),서울특별시 영등포구 양평로 지하40  (당산동6가),37.53374059,126.9021715,05~24,장애인화장실+남자화장실+여자화장실,여자화장실
국회의사당역(1),서울특별시 영등포구 국회대로 지하758  (여의도동),37.52806743,126.9178855,05~24,장애인화장실+남자화장실+여자화장실,남자화장실+여자화장실
국회의사당역(2),서울특별시 영등포구 국회대로 지하758  (여의도동),37.52806743,126.9178855,05~24,장애인화장실+남자화장실+여자화장실,남자화장실+여자화장실
여의도역(1),서울특별시 영등포구 의사당대로 지하101  (여의도동),37.52190694,126.9239689,05~24,장애인화장실+남자화장실+여자화장실,남자화장실+여자화장실
여의도역(2),서울특별시 영등포구 의사당대로 지하101  (여의도동),37.52190694,126.9239689,05~24,장애인화장실+남자화장실+여자화장실,여자화장실
샛강역,서울특별시 영등포구 의사당대로 지하166  (여의도동),37.5166297,126.9290797,05~24,장애인화장실+남자화장실+여자화장실,남자화장실+여자화장실
문래역(2),서울특별시 영등포구 문래동3가 68-1문래역,37.51870146,126.8945624,05~24,장애인화장실+남자화장실+여자화장실,남자화장실+여자화장실
영등포구청역(2),서울특별시 영등포구 당산동3가 270-1 영등포구청역(2호선),37.52540171,126.8969515,05~24,장애인화장실+여자화장실,남자화장실+여자화장실
당산역(3),서울특별시 영등포구 당산동 6가 323-1 당산역,37.53576493,126.9026782,05~24,장애인화장실+여자화장실,남자화장실+여자화장실
영등포역,서울특별시 영등포구 경인로 843,37.51646256,126.9066588,09~23시,남자화장실+여자화장실,남자화장실+여자화장실
시청B 지하상가,"서울특별시 중구 을지로 지하12, 시청광장지하쇼핑센터 (을지로1가)",37.56556716,126.9783329,05:00~24:00,남자화장실+여자화장실,남자화장실+여자화장실
남산예장공영주차장 화장실,서울특별시 중구 퇴계로26길 36(예장동),37.55988731,126.9889388,06:00~24:00,장애인화장실+여자화장실,없음
정릉역 여객화장실,"서울특별시 성북구 아리랑로 지하122, 정릉역 (정릉동)",37.60268768,127.0134962,05~24,없음,여자화장실
보문역 공중화장실,"서울특별시 성북구 보문로 지하116, 보문역 (보문동1가)",37.58532772,127.019387,05~24,장애인화장실+남자화장실+여자화장실,남자화장실+여자화장실
안암역 공중화장실 지하1층,"서울특별시 성북구 고려대로 지하 89, 안암역 (안암동5가)",37.58628048,127.029213,05~24,장애인화장실+남자화장실+여자화장실,남자화장실+여자화장실
안암역 공중화장실 지하2층,"서울특별시 성북구 고려대로 지하89, 안암역 (안암동5가)",37.58628048,127.029213,05~24,장애인화장실+남자화장실+여자화장실,남자화장실+여자화장실
신방주유소 개방화장실,"서울특별시 성북구 안암로 111, 신방주유소 (안암동5가)",37.58557027,127.0318581,00:00~23:50,없음,없음
월곡역 공중화장실,"서울특별시 성북구 월곡로 지하107, 월곡역 (하월곡동)",37.60142105,127.0411848,05~24,장애인화장실+남자화장실+여자화장실,남자화장실+여자화장실
삼선동 주민센터,"서울특별시 성북구 보문로 190, 삼선동 주민센터 (삼선동4가)",37.59084573,127.0146418,09:00~18:00,없음,없음
성북구보건소,"서울특별시 성북구 화랑로 63, 성북구보건소 (하월곡동)",37.60271066,127.0395333,08:00~21:00,없음,여자화장실
성북우체국,"서울특별시 성북구 동소문로 310, 서울성북우체국 (하월곡동)",37.60731274,127.0293543,09:00~18:00,없음,여자화장실
정릉2동 주민센터,"서울특별시 성북구 정릉로26길 1, 정릉2동 주민센터 (정릉동)",37.60446495,127.0111396,09:00~18:00,없음,없음
월곡1동 주민센터,"서울특별시 성북구 오패산로 96, 월곡1동 주민센터 (하월곡동)",37.61053624,127.035762,09:00~18:00,없음,없음
길음1동 주민센터,"서울특별시 성북구 길음로 92, 길음1동 주민센터 (길음동)",37.61048654,127.0194561,09:00~18:00,없음,없음
동선보건지소,"서울특별시 성북구 아리랑로3길 8, 성북구보건지소 ,동선보건지소 (동소문동6가)",37.59360802,127.015754,09:00~19:00,없음,없음
종암동 주민센터,"서울특별시 성북구 종암로 98-8, 종암동주민센터 (종암동)",37.59898046,127.034709,09:00~18:00,없음,없음
성북구의회,"서울특별시 성북구 북악산로 949-60, 성북구의회청사 (종암동)",37.59686703,127.0262388,09:00~18:00,없음,없음
석관동 주민센터,"서울특별시 성북구 화랑로 296, 석관동 주민센터 (석관동)",37.61297096,127.0614241,09:00~18:00,없음,없음
길음지구대,"서울특별시 성북구 삼양로13길 51, 길음지구대 (길음동)",37.6106064,127.0192657,00:00~00:00,없음,없음
정릉2파출소,"서울특별시 성북구 정릉로26길 6, 정릉2파출소 (정릉동)",37.60456095,127.0107204,24시간,없음,없음
장위2동 주민센터,"서울특별시 성북구 돌곶이로27길 12, 장위2동 주민센터 (장위동)",37.61239016,127.0544978,09:00~18:00,없음,없음
돈암2동 주민센터,"서울특별시 성북구 흥천사길 7, 돈암2동 주민센터 (돈암동)",37.59801698,127.010539,09:00~18:00,없음,없음
신촌동주민센터,서대문구 연세로2나길 47,37.55781754,126.939546,09:00~18:00,없음,여자화장실
남정주유소 화장실,서울특별시 서대문구 모래내로 243,37.57567158,126.9255184,00:00~24:00,없음,없음
삼미상사㈜ 서부주유소 화장실,서울특별시 서대문구 성산로 255,37.56774546,126.9189858,00:00~24:00,없음,없음
구도일주유소 두꺼비 화장실,서울특별시 서대문구 성산로 312,37.56607084,126.9249412,00:00~24:00,없음,없음
행촌제2주유소 화장실,서울특별시 서대문구 성산로 490,37.56101556,126.9415693,00:00~24:00,없음,없음
문화사랑주유소 화장실,서울특별시 서대문구 세검정로 87,37.59544198,126.9484774,00:00~24:00,없음,없음
연일가스산업 화장실,서울특별시 서대문구 수색로 123,37.57363438,126.9063343,00:00~24:00,없음,없음
㈜중앙에너비스 동교지점 화장실,서울특별시 서대문구 연희로 12,37.55986958,126.9268498,06:00~24:00,없음,없음
연희주유소 화장실,서울특별시 서대문구 연희로 129,37.5693078,126.9324582,05:00~22:00,없음,없음
연세주유소 화장실,서울특별시 서대문구 연희로 184,37.57347791,126.9359275,00:00~24:00,없음,없음
광호주유소 화장실,서울특별시 서대문구 연희로 266,37.58076866,126.9365819,00:00~24:00,없음,없음
㈜안국에너지 삼보주유소 화장실,서울특별시 서대문구 연희로 78,37.56502434,126.929929,07:00~23:00,없음,없음
홍제동주유소 화장실,서울특별시 서대문구 통일로 372,37.58355291,126.9501019,06:00~23:00,없음,없음
독립문주유소 화장실,서울특별시 서대문구 통일로 384,37.58418907,126.9493895,06:00~23:50,없음,없음
㈜창원이엔지 홍제지점 화장실,서울특별시 서대문구 통일로 455,37.58912872,126.9433377,05:00~23:00,없음,없음
탕춘대,서울 서대문구 포방터2길 105,37.5964397,126.9524776,24시간,남자화장실+여자화장실,없음
복주산근린공원,서울 서대문구 북아현로 37,37.56065962,126.9557391,24시간,여자화장실+남자화장실,없음
봉원마을마당,서울특별시 서대문구 봉원사길 57,37.56920228,126.9457158,24시간,남자화장실+여자화장실,없음
홍은한마당,서울 서대문구 홍은중앙로3길 84,37.60085686,126.9445263,24시간,남자화장실+여자화장실,없음
호박골지구,서울 서대문구 홍은중앙로9길 81,37.60267894,126.9477058,24시간,남자화장실+여자화장실,없음
상월곡실버복지센터,서울특별시 성북구 화랑로18길 6(상월곡동),37.60585027,127.0482211,09:00~18:00,없음,없음
성북구립미술관,"서울특별시 성북구 성북로 134, 성북구립미술관, 글로벌빌리지센터 (성북동)",37.5948372,126.9948871,09:00~18:00,없음,없음
성북세무서,"서울특별시 성북구 삼선교로16길 13, 성북세무서 (삼선동3가)",37.58790069,127.0109264,09:00~18:00,없음,없음
성북장애인복지관,"서울특별시 성북구 화랑로 130, 장애인복지관 (하월곡동)",37.60459871,127.0457199,09:00~18:00,장애인화장실+남자화장실+여자화장실,남자화장실+여자화장실
성북펜싱체육관,서울특별시 성북구 종암로24가길 109(종암동),37.60158335,127.0381601,06:00~22:00,여자화장실,여자화장실
정릉1동커뮤니티센터,"서울특별시 성북구 정릉로38가길 6, 정릉1동 커뮤니티센터 (정릉동)",37.60208696,127.0183846,09:00~18:00,없음,없음
청수도서관,서울특별시 성북구 보국문로16가길 20(정릉동),37.61174714,127.0107712,09:00~18:00,없음,없음
월곡배드민턴체육관,"서울특별시 성북구 화랑로13길 130, 구립월곡배드민턴전용체욱관 (하월곡동)",37.60831839,127.041991,06:00~22:00,없음,여자화장실
월곡청소년센터,"서울특별시 성북구 화랑로13가길 110, 월곡청소년센터 (하월곡동)",37.6108698,127.0407289,09:00~23:00,없음,없음
길음환승주차장,"서울특별시 성북구 동소문로 260, 길음역환승주차장 (하월곡동)",37.60410063,127.0258353,24시간,여자화장실+장애인화장실,여자화장실
성북정보도서관,"서울특별시 성북구 화랑로18자길 13, 성북정보도서관 (상월곡동)",37.60497289,127.0505855,09:00~22:00,장애인화장실,여자화장실
성북구민체육관,"서울특별시 성북구 화랑로13길 144, 성북구민체육관 (하월곡동)",37.6086202,127.0422837,06:00~22:00,없음,없음
정릉도서관,"서울특별시 성북구 정릉로 242, 성북아동청소년센터 (정릉동)",37.60474016,127.0105826,09:00~18:00,없음,없음
홍제1동자치회관(2층_여자),서울특별시 서대문구 통일로27길 19,37.58316278,126.9484114,09:00~18:00,없음,없음
홍제1동자치회관(1층_남자),서울특별시 서대문구 통일로27길 19,37.58316278,126.9484114,09:00~18:00,없음,없음
홍제1동주민센터,서울특별시 서대문구 통일로 435-1,37.58770606,126.9448892,09:00~18:00,없음,남자화장실+여자화장실
k-스퀘어 신촌,서울특별시 서대문구 신촌로 73,37.55630713,126.9345204,07:00~24:00,없음,없음
유진상가 개방화장실,서울특별시 서대문구 통일로484,37.59163153,126.9430423,09:00~20:00,없음,없음
주영빌딩 개방화장실,서울특별시 서대문구 연희로 333,37.58678359,126.9347374,03:00~23:00,없음,없음
홍남교 공중화장실,"서울 서대문구 홍제천로 111 (연희동, 두바퀴쉼터)",37.57509407,126.9264197,24시간,남자화장실+여자화장실,없음
홍제3교 공중화장실,서울 서대문구 홍제내길 120 (홍제동) 인근,37.5875696,126.9363713,24시간,장애인화장실+남자화장실+여자화장실,여자화장실
홍은1 공중화장실,"서울 서대문구 홍은중앙로 85 (홍은동, 홍은1동주민센터) 인근",37.59885299,126.9471453,24시간,장애인화장실+남자화장실+여자화장실,남자화장실+여자화장실
홍제1 공중화장실,"서울특별시 서대문구 세검정로4길 150, 홍제1공중화장실 (홍제동)",37.58977385,126.9537118,24시간,남자화장실+여자화장실,남자화장실+여자화장실
맥도날드(홍제점) 개방화장실,서울 서대문구 통일로 468 (홍제동),37.59026817,126.9429063,00:00~00:00,없음,없음
독립공원 공중화장실,"서울 서대문구 통일로 251 (현저동, 독립공원)",37.57460851,126.9556118,00:00~23:50,장애인화장실+남자화장실+여자화장실,없음
종근당빌딩 개방화장실,"서울 서대문구 충정로 8 (충정로3가, 종근당빌딩)",37.55967811,126.963202,07:00~22:00,없음,없음
골든브릿지빌딩 개방화장실,"서울 서대문구 충정로 50 (충정로3가, 골든브릿지빌딩)",37.56296238,126.9651349,00:00~00:00,없음,없음
K1 REIT빌딩 개방화장실,"서울 서대문구 충정로 36 (충정로3가, 국민연금충정로사옥)",37.56196109,126.9644884,00:00~00:00,없음,없음
삼창빌딩 개방화장실,"서울 서대문구 충정로 13 (충정로3가, 삼창빌딩)",37.56056829,126.9626211,10:00~21:00,없음,없음
연가교 공중화장실,"서울 서대문구 모래내로 215 (남가좌동, 지명교회) 인근",37.57390044,126.9231727,24시간,장애인화장실+남자화장실+여자화장실,여자화장실
맥도날드(명지대점) 개방화장실,서울 서대문구 거북골로 25 (남가좌동),37.57993514,126.9247426,09:00~02:00,없음,없음
중앙근린공원 공중화장실,"서울특별시 서대문구 거북골로 145, 중앙근린공원 공중화장실 (북가좌동)",37.57514307,126.9133826,24시간,장애인화장실+남자화장실+여자화장실,여자화장실+남자화장실
홍제3 공중화장실,서울 서대문구 간호대로1길 47 (홍제동),37.59447426,126.9479362,24시간,장애인화장실+남자화장실+여자화장실,남자화장실+여자화장실
홍연2교 공중화장실,"서울특별시 서대문구 홍제천로 167, 홍연2교공중화장실 (연희동)",37.57785321,126.9317138,24시간,장애인화장실+남자화장실+여자화장실,여자화장실
신우주유소 개방화장실,"서울 서대문구 가좌로 106 (홍은동, 신우주유소)",37.58225757,126.9265194,05:00~23:50,없음,없음
문화소공원 공중화장실,"서울특별시 서대문구 세검정로4길 11, 문화공원 공중화장실 (홍제동)",37.59467058,126.948759,24시간,장애인화장실+남자화장실+여자화장실,없음
거꾸로어린이공원 공중화장실,"서울특별시 서대문구 증가로32길 42, 거꾸로어린이공원 공중화장실 (북가좌동)",37.58503469,126.9132171,24시간,장애인화장실+남자화장실+여자화장실,여자화장실
인왕어르신복지센터,서울특별시 서대문구 통일로26길 12-5,37.58278632,126.9506695,09:00~18:00,없음,남자화장실+여자화장실
연희노인여가복지시설,서울특별시 서대문구 홍제천로2길 111,37.57224203,126.923533,09:00~18:00,없음,없음
북가좌2동노인복지센터,서울특별시 서대문구 증가로20길 43,37.58120197,126.9179084,09:00~18:00,없음,없음
서대문노인종합복지관,서울특별시 서대문구 독립문로8길 57,37.56800449,126.9591178,09:00~18:00,없음,없음
서울시 상수도사업본부 본관 화장실,서울특별시 서대문구 서소문로 51,37.56191039,126.9667513,09~18,없음,남자화장실+여자화장실
충정로역(2),서울특별시 서대문구 충정로3가 319-1 충정로역(2호선),37.55954975,126.9638761,05~24,장애인화장실+여자화장실,남자화장실+여자화장실
홍제역(3),서울특별시 서대문구 홍제동 161-1 홍제역,37.58731665,126.9458427,05~24,장애인화장실+여자화장실,남자화장실+여자화장실
무악재역(3),서울특별시 서대문구 홍제동 26-1 무악재역,37.58231879,126.9506696,05~24,장애인화장실+여자화장실,남자화장실+여자화장실
독립문역(3),서울특별시 서대문구 현저동 101 독립문역,37.57448172,126.9560391,05~24,장애인화장실+남자화장실+여자화장실,남자화장실+여자화장실
충정로역(5),서울특별시 서대문구 충정로3가 248-1 충정로역(5호선),37.56079484,126.9633129,05~24,장애인화장실+남자화장실+여자화장실,남자화장실+여자화장실
인왕시장 개방화장실,"서울 서대문구 인왕시장길 18 (홍제동, 인왕시장)",37.59108899,126.9434856,00:00~00:00,없음,없음
한독종합사 개방화장실,"서울 서대문구 연희로 286 (홍은동, 연희127빌딩)",37.58259536,126.9364586,00:00~00:00,없음,없음
가재울 공중화장실,"서울특별시 서대문구 모래내로 174, 가재울공중화장실 (연희동)",37.57102457,126.9202094,24시간,장애인화장실+남자화장실+여자화장실,없음
연대앞 공중화장실,"서울특별시 서대문구 성산로 426, 연대앞공중화장실 (창천동)",37.55977718,126.9344344,24시간,장애인화장실+남자화장실+여자화장실,없음
맥도날드(연대점) 개방화장실,서울 서대문구 연세로 33 (창천동),37.55859092,126.9367226,00:00~00:00,없음,없음
신촌 푸르지오 시티 개방화장실,"서울 서대문구 신촌역로 7 (대현동, 신촌푸르지오시티)",37.55735275,126.9425,09:00~21:00,없음,없음
신촌역 개방화장실,"서울 서대문구 신촌역로 30 (신촌동, 신촌민자역사)",37.55982413,126.942387,00:00~00:00,없음,없음
현대백화점 개방화장실,"서울 서대문구 신촌로 83 (창천동, 현대백화점신촌점)",37.55608306,126.9358449,10:30~20:30,없음,없음
SK BROADBAND 개방화장실,"서울 서대문구 신촌로 135 (창천동, 하나로통신㈜)",37.55668707,126.940807,00:00~00:00,없음,없음
르메이에르신촌3차 개방화장실,"서울 서대문구 신촌로 127 (창천동, 신촌르메이에르타운3)",37.5564624,126.9399929,00:00~00:00,없음,없음
아남오피스텔 개방화장실,"서울 서대문구 신촌로 121 (창천동, 아남오피스텔)",37.5562058,126.9392959,00:00~00:00,없음,없음
홍제견인차량보관소,서울특별시 서대문구 홍제내길 227,37.59083189,126.9410091,24시간,여자화장실,없음
(주)가재울뉴타운주유소 화장실,서울특별시 서대문구 모래내로 205,37.5732609,126.9224624,00:00~24:00,없음,없음
홍제2 공중화장실,"서울특별시 서대문구 세검정로4길 129-23, 홍제2공중화장실 (홍제동)",37.5908739,126.9540161,24시간,장애인화장실+남자화장실+여자화장실,남자화장실+여자화장실
우리은행(홍제점) 개방화장실,"서울 서대문구 세검정로 36 (홍제동, 우리은행)",37.59169369,126.9453129,09:00~16:00,없음,없음
롯데리아(서대문역점),"서울 서대문구 서소문로 21 (충정로3가, 충정타워빌딩)",37.55989426,126.9640858,00:00~00:00,없음,없음
충정타워 개방화장실,"서울 서대문구 서소문로 21 (충정로3가, 충정타워빌딩)",37.55989426,126.9640858,00:00~23:50,없음,없음
북가좌(해담) 공중화장실,"서울 서대문구 불광천길 162 (북가좌동, 밀양빌딩) 인근",37.58230087,126.9093539,24시간,장애인화장실+남자화장실+여자화장실,없음
봉원1 공중화장실,"서울특별시 서대문구 봉원사길 75-14, 봉원공중화장실 (봉원동)",37.57049184,126.9460385,24시간,장애인화장실+남자화장실+여자화장실,없음
홍은2 공중화장실,"서울 서대문구 모래내로 289 (홍은동, 현대교통주식회사) 인근",37.57822576,126.9296981,00:00~23:50,장애인화장실+여자화장실+남자화장실,남자화장실+여자화장실
모래내설렁탕 개방화장실,서울 서대문구 모래내로 271 (홍은동),37.57723927,126.9282141,00:00~23:50,없음,없음
청구,서울특별시 서대문구 통일로20길 45-10,37.58099105,126.9541551,24시간,남자화장실+여자화장실,없음
무궁화동산,서울 서대문구 통일로34길 72-28,37.58510561,126.9536845,24시간,남자화장실+여자화장실,없음
쌈지마당,서울 서대문구 문화촌2길 26,37.59135548,126.9500391,24시간,남자화장실+여자화장실,없음
홍제근린공원,서울 서대문구 세검정로134,37.59467849,126.951912,24시간,남자화장실+여자화장실,없음
궁동근린공원,서울 서대문구 홍제천로 54-150,37.56999566,126.9229647,24시간,남자화장실+여자화장실,없음
백련배수지,서울 서대문구 백련사길 99,37.58345232,126.9301305,24시간,남자화장실+여자화장실,없음
정원단지,서울 서대문구 연희로39나길 29,37.58778016,126.9318368,24시간,남자화장실+여자화장실,없음
자연체험학습장,서울 서대문구 연희로41가길 29-32,37.59062231,126.9333664,24시간,남자화장실+여자화장실,없음
복주물약수터,서울 서대문구 북아현로 134-7,37.56705311,126.951882,24시간,남자화장실+여자화장실,없음
너와집쉼터,서울 서대문구 홍제동322-95,37.58197829,126.9428533,24시간,남자화장실+여자화장실,없음
공원관리사무소,서울 서대문구 연희로32길 134,37.5795568,126.9380671,24시간,남자화장실+여자화장실,없음
홍은1동자치회관,서울특별시 서대문구 세검정로1길 45,37.5932349,126.943904,10시간,없음,없음
홍은1동주민센터,서울특별시 서대문구 홍은중앙로 85,37.59885299,126.9471453,10시간,장애인화장실,여자화장실
홍은1동 제1공영주차장,서울특별시 서대문구 포방터2길10,37.59867925,126.9495412,24시간,남자화장실+여자화장실,없음
홍은도담도서관,서울특별시 서대문구 홍은중앙로 129,37.60177255,126.9489544,9시간,장애인화장실,없음
서대문형무소역사관,서울특별시 서대문구 통일로251,37.57460851,126.9556118,9시간,장애인화장실+남자화장실+여자화장실,남자화장실+여자화장실
남가좌2동주민센터 1층,서울특별시 서대문구 증가로10길 28,37.57843406,126.9238669,월~금 09:00~18:00,없음,없음
천연동주민센터,서울특별시 서대문구 성산로 694(천연동),37.57111489,126.9590677,9시간,장애인화장실,남자화장실+여자화장실
신촌문화발전소,서울특별시 서대문구 연세로2나길 57,37.55796298,126.9397551,09:00~21:00,없음,여자화장실
서대문구가족센터 연희꿈도담터,서울특별시 서대문구 연희로 32길 48 2층,37.57586005,126.937263,24시간,없음,없음
서대문구육아종합지원센터,서울특별시 서대문구 모래내로15길 31,37.57303134,126.9199225,9시간,장애인화장실,없음
이화여자대학교종합사회복지관,서울특별시 서대문구 이화여대길 52,37.56446452,126.9502888,12시간,없음,없음
서대문종합사회복지관,서울시 서대문구 모래내로 173,37.57126029,126.919841,8시간,없음,없음
홍은종합사회복지관,서울시 서대문구 세검정로1길 116,37.59539413,126.946431,11시간,장애인화장실,여자화장실
홍제3동주민센터,서울특별시 서대문구 세검정로4길32,37.59376657,126.9496911,09:00~18:00,없음,여자화장실
서대문문화체육회관,서울특별시 서대문구 백련사길 39,37.58075973,126.9315574,06:00 ~ 22:00,장애인화장실+여자화장실,여자화장실
홍제배드민턴장,서울특별시 서대문구 세검정로 78-10,37.59468607,126.9491404,06:00 ~ 22:00,없음,없음
북아현문화체육센터,서울특별시 서대문구 북아현로 51,37.56183981,126.9554383,08:00 ~ 21:00,여자화장실,여자화장실
이진아기념도서관,서울특별시 서대문구 독립문공원길 80,37.57295426,126.955549,09:00 ~ 18:00,장애인화장실,남자화장실+여자화장실
남가좌새롬어린이도서관,서울특별시 서대문구 증가로10길 16-15,37.57833858,126.9240445,09:00 ~ 18:00,장애인화장실,여자화장실
창업지원센터,서울특별시 서대문구 통일로 484,37.59163153,126.9430423,24시간,여자화장실,없음
삼선주유소 개방화장실,"서울특별시 성북구 창경궁로 324, 삼선주유소 (삼선동1가)",37.58798513,127.0055411,00:00~23:50,없음,없음
정평빌딩 개방화장실,서울특별시 성북구 화랑로 103(하월곡동),37.60372422,127.04306,10:00~19:00,없음,없음
정릉교회 개방화장실,"서울특별시 성북구 정릉로 280, 정릉교회 (정릉동)",37.60298645,127.0142343,05:00~22:00,없음,없음
안암교회 개방화장실,서울특별시 성북구 보문로30가길 41-6(안암동1가),37.58935698,127.0223492,09:00~18:00,없음,없음
노동사목빌딩 개방화장실,"서울특별시 성북구 보문로 95, 천주교서울대교구노동사회사목회관 (보문동5가)",37.58374107,127.0199351,09:00~18:00,없음,없음
기린빌딩 개방화장실,"서울특별시 성북구 삼양로 22, 기린빌딩 (길음동)",37.6053815,127.0249027,08:00~22:00,없음,없음
광진정보도서관 1층 화장실,서울특별시 광진구 아차산로78길 90,37.55107291,127.1106155,09:00~22:00,없음,없음
광진구청 행정지원동 1층 화장실,서울특별시 광진구 자양로 117,37.53853161,127.0819098,08:00~23:00,없음,없음
광진구청 종합상황실 화장실,서울특별시 광진구 자양로 117,37.53853161,127.0819098,08:00~23:00,없음,없음
광진구청 안전관리동 1층 화장실,서울특별시 광진구 자양로 117,37.53853161,127.0819098,00:00~00:00,없음,없음
광진구청 민원복지동 1층 화장실,서울특별시 광진구 자양로 117,37.53853161,127.0819098,08:00~23:00,없음,없음
광진구보건소,서울특별시 광진구 자양로 117,37.53853161,127.0819098,09:00~18:00,없음,없음
구의2동주택가 공용주차장,서울특별시 광진구 자양로 307,37.55293581,127.0928427,00:00~00:00,없음,없음
구의1동 공영주차장,서울특별시 광진구 자양로18길 78,37.53827118,127.0878651,00:00~00:00,없음,없음
능동공영주차장,서울특별시 광진구 천호대로112길 56,37.55404174,127.0802433,00:00~00:00,없음,없음
광장동실내배드민턴장,서울특별시 광진구 천호대로140길 40,37.54442528,127.1001957,06:00~22:00,없음,없음
자양4동도서관,서울특별시 광진구 뚝섬로26길 58,37.53409779,127.0662584,09:00~18:00,없음,없음
구의3동도서관,서울특별시 광진구 강변역로 17,37.53799342,127.0919847,09:00~20:00,없음,없음
광진구청 청소과 화장실,서울특별시 광진구 천호대로 788,37.54551674,127.1007296,09:00~18:00,없음,없음
건대입구역(2),서울특별시 광진구 화양동 7-3 2호선 건대입구역(2호선),37.54081604,127.0690313,05:00~24:00,장애인화장실+여자화장실,남자화장실+여자화장실
구의역(2),서울특별시 광진구 구의동 245-24 2호선 구의역,37.53832124,127.0907671,05:00~24:00,장애인화장실+여자화장실,남자화장실+여자화장실
강변역(2),서울특별시 광진구 구의동 546-6 2호선 강변역,37.53536768,127.0945515,05:00~24:00,장애인화장실+여자화장실,남자화장실+여자화장실
군자역(5),"서울특별시 광진구 능동 275-5 군자역(5, 7호선)",37.55672985,127.0805345,05:00~24:00,장애인화장실+남자화장실+여자화장실,남자화장실+여자화장실
아차산역(5),서울특별시 광진구 능동 256-16 아차산역,37.55404449,127.0871682,05:00~24:00,장애인화장실+여자화장실,남자화장실+여자화장실
광나루역(5),서울특별시 광진구 광장동 237 광나루역,37.54517034,127.103503,05:00~24:00,장애인화장실+남자화장실+여자화장실,남자화장실+여자화장실
중곡역(7),서울특별시 광진구 중곡동 273-2 중곡역,37.56552588,127.0840724,05:00~24:00,장애인화장실+남자화장실+여자화장실,남자화장실+여자화장실
어린이대공원역(7),서울특별시 광진구 화양동 164-1 어린이대공원역,37.54713429,127.0739627,05:00~24:00,장애인화장실+남자화장실+여자화장실,남자화장실+여자화장실
건대입구역(7),서울특별시 광진구 화양동 6-3 건대입구역(7호선),37.54029755,127.0707982,05:00~24:00,장애인화장실+여자화장실,남자화장실+여자화장실
뚝섬유원지역(7),서울특별시 광진구 자양동 73-2 뚝섬유원지역,37.5319492,127.0670069,05:00~24:00,장애인화장실+여자화장실,남자화장실+여자화장실
분수대화장실,서울특별시 광진구 능동로216,37.5520117,127.0787724,05:00~22:00,장애인화장실+남자화장실+여자화장실,남자화장실+여자화장실
버섯화장실,서울특별시 광진구 능동로216,37.5520117,127.0787724,05:00~22:00,장애인화장실+남자화장실+여자화장실,남자화장실+여자화장실
